"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"RT @google: If you're in one of these states, it’s not too late to register to vote today. https://t.co/mpBNeqwzcu #ElectionDay https://t.c…",FALSE,0,NA,2016-11-08 16:06:01,FALSE,NA,"796020961707368449",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",204,TRUE,FALSE,NA,NA
"RT @Uber: Every vote counts, so make sure to cast yours. With @Google, we're making it easy to find your polling place. https://t.co/DaFvMG…",FALSE,0,NA,2016-11-08 06:59:32,FALSE,NA,"795883435013246976",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",197,TRUE,FALSE,NA,NA
"RT @claybavor: Daydream View hits the shelves on Thursday (and the Googleplex shelves today!) https://t.co/LywDLcDmSJ",FALSE,0,NA,2016-11-07 21:36:04,FALSE,NA,"795741634944122882",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",140,TRUE,FALSE,NA,NA
"RT @google: Your voice matters. Your vote counts. Find your polling place and go vote tomorrow! https://t.co/cEJLFFIeBS https://t.co/z54JHF…",FALSE,0,NA,2016-11-07 21:24:19,FALSE,NA,"795738675564843008",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",583,TRUE,FALSE,NA,NA
"RT @demishassabis: #AlphaGo update: we've been hard at work improving AG, delighted to announce that more games will be played in early 201…",FALSE,0,NA,2016-11-06 23:07:09,FALSE,NA,"795402170120028161",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",436,TRUE,FALSE,NA,NA
"Great day in DC yesterday meeting &amp; chatting with Googlers - thanks @VGCerf for hosting! https://t.co/ZlCghc83XK",FALSE,727,NA,2016-10-20 00:23:31,FALSE,NA,"788898406345289728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",98,FALSE,FALSE,NA,NA
"RT @chr1sa: Google has open sourced more projects than I knew (20 million lines of code):  Google Open Source Report Card https://t.co/YZC4…",FALSE,0,NA,2016-10-19 18:30:49,FALSE,NA,"788809645494153216",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",120,TRUE,FALSE,NA,NA
"Congrats to Anna Patterson on your Technical Leadership #ABIEAward - we @Google are very proud of you! #ghc16
https://t.co/Z3NrjeBqkd",FALSE,413,NA,2016-10-19 18:25:45,FALSE,NA,"788808369171640320",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",82,FALSE,FALSE,NA,NA
"@waltmossberg @WSJ @verge congrats Walt!",FALSE,96,"waltmossberg",2016-10-18 02:18:03,FALSE,"788130602763620352","788202451165847553","5746452","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",10,FALSE,FALSE,NA,NA
"RT @TheSimpsons: The @Google VR experience is here and it’s going to be excelleeent! #TheSimpsons #GoogleCardboard #SpotlightStories: https…",FALSE,0,NA,2016-10-17 05:04:09,FALSE,NA,"787881863322841088",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",189,TRUE,FALSE,NA,NA
"Am a bit shocked that so many countries came together to get this done, should have big impact! #kigali    https://t.co/wB0RscJhPg",FALSE,541,NA,2016-10-15 21:03:09,FALSE,NA,"787398428565180416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",176,FALSE,FALSE,NA,NA
"@om glad it was another moment to remember and celebrate him",FALSE,67,"om",2016-10-13 15:12:37,FALSE,"786576660669739009","786585438802759680","989","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",10,FALSE,FALSE,NA,NA
"Exciting work by @DeepMindAI team on differentiable neural computers https://t.co/43628Z9MJK",FALSE,340,NA,2016-10-13 05:57:53,FALSE,NA,"786445836557230080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",133,FALSE,FALSE,NA,NA
"Thank you for your immense contributions, RIP Dennis Ritchie https://t.co/LVacgkcXvl",FALSE,928,NA,2016-10-13 03:15:08,FALSE,NA,"786404877689757696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",690,FALSE,FALSE,NA,NA
"Don't forget to register to vote! https://t.co/pQe4buerHe",FALSE,240,NA,2016-10-11 22:05:49,FALSE,NA,"785964648163971072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",71,FALSE,FALSE,NA,NA
"Inspiring post to read, lets celebrate #Dayofthegirl https://t.co/XbeJ3v5ppJ",FALSE,262,NA,2016-10-11 19:38:30,FALSE,NA,"785927573788254208",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",75,FALSE,FALSE,NA,NA
"RT @BenedictEvans: Some time this summer, the 20 billionth mobile phone was sold. By the end of the year, the 5 billionth PC may have been…",FALSE,0,NA,2016-10-11 03:51:49,FALSE,NA,"785689333890101249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",504,TRUE,FALSE,NA,NA
"RT @google: #ItTakesATeacher to prepare the leaders of tomorrow. Let's celebrate them on #WorldTeachersDay. https://t.co/FPIFXGqWyt https:/…",FALSE,0,NA,2016-10-05 22:40:45,FALSE,NA,"783799114274181120",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",500,TRUE,FALSE,NA,NA
"We are excited about building a personal Google for everyone, everywhere https://t.co/iqPsC0eYkX",FALSE,1053,NA,2016-10-04 20:15:33,FALSE,NA,"783400184411672576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",448,FALSE,FALSE,NA,NA
"OK Google, set a timer for 25 minutes - see you on the livestream at 9am PT! https://t.co/0PPLcgGujg #madebyGoogle",FALSE,1629,NA,2016-10-04 15:35:07,FALSE,NA,"783329610393989120",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",701,FALSE,FALSE,NA,NA
"So inspired by all the young scientists I met today at #GoogleScienceFair - congrats to all the winners &amp; finalists… https://t.co/jreHUaHzCs",FALSE,1933,NA,2016-09-27 22:09:33,TRUE,NA,"780892157523533824",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",443,FALSE,FALSE,NA,NA
"RT @googlechrome: Save data, access content offline, discover content. Learn how you can do more on Chrome with any phone or network. https…",FALSE,0,NA,2016-09-27 17:49:51,FALSE,NA,"780826803229171712",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",180,TRUE,FALSE,NA,NA
"RT @google: Your voice matters. Learn how to register to vote in your state and spread the word with #IRegistered <U+2192> https://t.co/mpBNeqwzcu…",FALSE,0,NA,2016-09-26 19:21:27,FALSE,NA,"780487468608925696",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",402,TRUE,FALSE,NA,NA
"Cool work by @GoogleResearch team on automatic image captioning using machine learning https://t.co/qdAlKre3OU",FALSE,797,NA,2016-09-23 19:38:19,FALSE,NA,"779404546497839104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",350,FALSE,FALSE,NA,NA
"Great to see @googleresearch and @Googleorg help use machine learning to measure gender bias in media https://t.co/rClX1VHhBm",FALSE,434,NA,2016-09-15 16:26:30,FALSE,NA,"776457171424784384",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",190,FALSE,FALSE,NA,NA
"RT @demishassabis: The brand new #DeepMind website is up! With much more room for news, blogposts and publications: https://t.co/T7ULVoWAkG",FALSE,0,NA,2016-09-08 16:02:27,FALSE,NA,"773914405054447616",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",228,TRUE,FALSE,NA,NA
"Google Duo now over 5M Android downloads in a week! https://t.co/ctwn131gYq",FALSE,1688,NA,2016-08-25 03:54:15,FALSE,NA,"768657715962839041",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",608,FALSE,FALSE,NA,NA
"Excited to see that #GoogleDuo is now available worldwide! Super simple video calling for everyone. https://t.co/7gWeybW2eN",FALSE,899,NA,2016-08-19 00:27:35,FALSE,NA,"766431381597466624",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",370,FALSE,FALSE,NA,NA
"Such a terrific Olympic story! https://t.co/SnoPdGmDPi",FALSE,394,NA,2016-08-16 05:02:26,FALSE,NA,"765413387433979904",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",125,FALSE,FALSE,NA,NA
"RT @elonmusk: Tesla Master Plan, Part Deux
https://t.co/XQeTlsoEdE",FALSE,0,NA,2016-07-21 05:50:29,FALSE,NA,"756003391554195456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",11642,TRUE,FALSE,NA,NA
"RT @mustafasuleymn: Really excited to announce we used our AI to cut energy total use by 15% across all Google data centres! Read here: htt…",FALSE,0,NA,2016-07-20 17:04:06,FALSE,NA,"755810527213817856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",370,TRUE,FALSE,NA,NA
"RT @demishassabis: Insight into why #AlphaGo won the prestigious award for innovation at #CannesLions: https://t.co/ZPSBcjKN0i - the 9 judg…",FALSE,0,NA,2016-07-07 05:16:30,FALSE,NA,"750921412697731072",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",147,TRUE,FALSE,NA,NA
"RT @sarablask: I love you, @google, for this nerdy tribute to #juno's five-year, 1.7 billion mile journey. https://t.co/gdicei0HTS https://…",FALSE,0,NA,2016-07-05 06:57:15,FALSE,NA,"750221989558702081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",145,TRUE,FALSE,NA,NA
"Welcome #AndroidNougat! Thank you to the millions of @Android fans who helped us name it. https://t.co/3ZbknDn2vd",FALSE,2809,NA,2016-06-30 17:07:01,FALSE,NA,"748563502990692353",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",1369,FALSE,FALSE,NA,NA
"Everyone has a right to freedom &amp; equality. Proud of Google's support for the LGBTQ community #prideforeveryone https://t.co/2nMoi4CU72",FALSE,990,NA,2016-06-23 23:51:41,FALSE,NA,"746128625561264128",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",315,FALSE,FALSE,NA,NA
"RT @google: Our hearts are with the Orlando victims, their families and the LGBT community. #LoveIsLove https://t.co/vMPzfWa6Y7",FALSE,0,NA,2016-06-12 19:46:16,FALSE,NA,"742080596801912837",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",8775,TRUE,FALSE,NA,NA
"Enjoyed chatting about New Zealand, game of thrones and star trek with @waltmossberg at #codecon https://t.co/X9zVZFBlKW",FALSE,515,NA,2016-06-01 19:16:02,FALSE,NA,"738086722337021952",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",128,FALSE,FALSE,NA,NA
"RT @POTUS: This Memorial Day, I hope you'll join me in acts of remembrance. The debt we owe our fallen heroes is one we can never truly rep…",FALSE,0,NA,2016-05-30 16:33:29,FALSE,NA,"737321039307251713",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",14633,TRUE,FALSE,NA,NA
"Wow. Wow. Go #Warriors",FALSE,652,NA,2016-05-29 03:37:43,FALSE,NA,"736763424261033984",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",135,FALSE,FALSE,NA,NA
"RT @dflieb: Google Photos turns 1 today. Proud of our team and what's to come. PS, we're hiring. https://t.co/lkWvRbHmQa",FALSE,0,NA,2016-05-29 03:09:12,FALSE,NA,"736756249312808960",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",196,TRUE,FALSE,NA,NA
"Phew:) #DubNation",FALSE,418,NA,2016-05-27 03:32:04,FALSE,NA,"736037226954399744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",86,FALSE,FALSE,NA,NA
"Thanks to everyone who came to #io16! We're so excited to build the future with you. https://t.co/0nq6UfOOEB",FALSE,1705,NA,2016-05-20 22:52:18,FALSE,NA,"733792495616692224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",395,FALSE,FALSE,NA,NA
"One of my favorite toys in the #io16 sandbox: a painting robot controlled by an Android phone https://t.co/zruPuiAFCf",FALSE,1622,NA,2016-05-20 20:34:22,FALSE,NA,"733757781874868224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",522,FALSE,FALSE,NA,NA
"RT @waltmossberg: My latest column: Google plans to win with artificial intelligence, not phones. https://t.co/eLyu9o1FYc via @verge https:…",FALSE,0,NA,2016-05-19 23:53:42,FALSE,NA,"733445557096570880",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",276,TRUE,FALSE,NA,NA
"Big news for Chromebooks: Android apps coming soon. And now #2 in the US! https://t.co/RBOC8AuLVI",FALSE,460,NA,2016-05-19 19:08:59,FALSE,NA,"733373906355118080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",191,FALSE,FALSE,NA,NA
"RT @ChromiumDev: Day 2 #io16 subscribe to our YouTube channel to stay up to date with all the mobile web action: https://t.co/s3RpuAqn5z",FALSE,0,NA,2016-05-19 18:32:57,FALSE,NA,"733364840094400513",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",40,TRUE,FALSE,NA,NA
"This is a big milestone for Chromebooks and really excited to see it get to the hands of users!  https://t.co/oAtfdq0UhU",FALSE,500,NA,2016-05-19 18:01:34,FALSE,NA,"733356939871019008",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",215,FALSE,FALSE,NA,NA
"@KygoMusic killing it at #GoogleIO2016 https://t.co/aCuNMq9B0X",FALSE,661,"KygoMusic",2016-05-19 04:48:18,FALSE,NA,"733157308511854593","1951639321","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",136,FALSE,FALSE,NA,NA
"RT @Firebase: BIG NEWS! We’re expanding #Firebase and adding more tools &amp; infrastructure to help you create successful apps! #io16 https://…",FALSE,0,NA,2016-05-19 00:07:09,FALSE,NA,"733086554533453824",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",468,TRUE,FALSE,NA,NA
"RT @CNET: Special Report: Google CEO @sundarpichai sums up his vision for AI: “Hi. How can I help?” https://t.co/9fOvbrzuap https://t.co/Qa…",FALSE,0,NA,2016-05-18 23:36:12,FALSE,NA,"733078767279673344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",167,TRUE,FALSE,NA,NA
"RT @verge: The 10 biggest announcements from Google I/O 2016 https://t.co/8ynr62B5wD https://t.co/NN3ePp1PSG",FALSE,0,NA,2016-05-18 20:54:42,FALSE,NA,"733038124561891328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",222,TRUE,FALSE,NA,NA
"RT @mhelft: Now that #io16 keynote is over, all the details on Assistant, Allo, Home and AI everywhere with CEO @sundarpichai  https://t.co…",FALSE,0,NA,2016-05-18 20:44:18,FALSE,NA,"733035504606666752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",107,TRUE,FALSE,NA,NA
"Excited to share our vision for the future of Google at #io16http://goo.gl/WsNeJ7",FALSE,495,NA,2016-05-18 19:35:31,FALSE,NA,"733018194714054656",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",167,FALSE,FALSE,NA,NA
"RT @erickschonfeld: 200M monthly active users for Google Photos. Respectable #GoogleIO2016",FALSE,0,NA,2016-05-18 17:39:29,FALSE,NA,"732988995425050625",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",50,TRUE,FALSE,NA,NA
"#IO16 from the keynote stage. See you out there soon! Livestream at https://t.co/RN9cmLt58c https://t.co/x1Jd9tbRgB",FALSE,1225,NA,2016-05-18 16:27:47,FALSE,NA,"732970953446023168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",615,FALSE,FALSE,NA,NA
"@AndroidPolice in an hour:)",FALSE,239,"AndroidPolice",2016-05-18 16:15:12,FALSE,"732967140748369920","732967784120913920","98335997","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",58,FALSE,FALSE,NA,NA
"What is ""Parsey McParseface""? our state of the art language parsing model is now open source for you to use. https://t.co/JgMcEEdZ4T",FALSE,1770,NA,2016-05-12 22:58:28,FALSE,NA,"730894942155902976",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",965,FALSE,FALSE,NA,NA
"RT @google: We’re feeling QWERTY. Gboard for iPhone puts Search, GIFs and more at your fingertips. https://t.co/9acdrSHmTj
https://t.co/KwR…",FALSE,0,NA,2016-05-12 20:22:46,FALSE,NA,"730855761337667584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",1839,TRUE,FALSE,NA,NA
"Within any Android app simply 'Tap to Translate' - the power of machine learning connecting you in 103 languages. https://t.co/hqp7SVIA57",FALSE,644,NA,2016-05-11 16:44:06,FALSE,NA,"730438344069386240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",360,FALSE,FALSE,NA,NA
"RT @SusanWojcicki: Loved the opportunity to share my POV that paid maternity leave is good for business w/the @CBSSunday audience: https://…",FALSE,0,NA,2016-05-11 02:17:42,FALSE,NA,"730220305432465408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",70,TRUE,FALSE,NA,NA
"RT @ESPNStatsInfo: Stephen Curry's 17 points in OT are the most ever scored in overtime of ANY game (regular season or postseason) https://…",FALSE,0,NA,2016-05-10 05:58:59,FALSE,NA,"729913606972694529",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",2986,TRUE,FALSE,NA,NA
"RT @SusanWojcicki: Great way to close out a wonderful night with #YouTubeCreators @cenkuygur @pewdiepie and @Jack_Septic_Eye https://t.co/p…",FALSE,0,NA,2016-05-06 04:18:21,FALSE,NA,"728438729560330240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",56,TRUE,FALSE,NA,NA
"RT @demishassabis: Lee Sedol has won every single game he has played since the #AlphaGo match inc. using some new AG-like strategies - trul…",FALSE,0,NA,2016-05-05 06:11:38,FALSE,NA,"728104848994902018",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",751,TRUE,FALSE,NA,NA
"Happy to see @DeepMindAI adopt #TensorFlow - should help accelerate progress in machine learning for everyone! https://t.co/k9tV5NTwA7",FALSE,515,NA,2016-04-29 18:30:21,FALSE,NA,"726116428948983808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",248,FALSE,FALSE,NA,NA
"RT @johndoerr: Tribute to Coach Bill Campbell. https://t.co/FjN6oRp7wA",FALSE,0,NA,2016-04-28 17:02:50,FALSE,NA,"725732014242951168",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",101,TRUE,FALSE,NA,NA
"RT @othman: Cancer Meets Precision Medicine: The @ColorGenomics Test for Risk of Common Hereditary Cancers in Women and Men - https://t.co/…",FALSE,0,NA,2016-04-28 17:02:31,FALSE,NA,"725731936010797057",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",48,TRUE,FALSE,NA,NA
"RT @mhelft: In Annual Letter, Sundar Pichai Says Computing, And Google, Will Be Driven By Artificial Intelligence - Forbes https://t.co/EUU…",FALSE,0,NA,2016-04-28 16:53:51,FALSE,NA,"725729753349509122",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",127,TRUE,FALSE,NA,NA
"17 years after Google was founded, our mission to make information available for all has never been more important. https://t.co/5Z2rOOIApN",FALSE,996,NA,2016-04-28 16:53:29,FALSE,NA,"725729660672172032",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",466,FALSE,FALSE,NA,NA
"RT @googlechrome: Ever see the dino? Hit spacebar to play the T-Rex game! Can you beat our high score of 1902? #Fridayfun https://t.co/G8SJ…",FALSE,0,NA,2016-04-23 16:00:41,FALSE,NA,"723904436058263552",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",479,TRUE,FALSE,NA,NA
"RT @mhelft: Google CEO @sundarpichai pays tribute to Bill Campbell: He had a very big impact on our company, made us all smile https://t.co…",FALSE,0,NA,2016-04-21 21:33:38,FALSE,NA,"723263449225039872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",40,TRUE,FALSE,NA,NA
"Exciting milestone for the team. 50th release and serving 1 Billion mobile users! https://t.co/0HkYMHmNN7",FALSE,452,NA,2016-04-20 18:14:46,FALSE,NA,"722851014068477952",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",165,FALSE,FALSE,NA,NA
"Heartwarming to see tributes pour in for #BillCampbell . He had a big impact on my life as he did with so many others. RIP Coach Bill.",FALSE,416,NA,2016-04-19 01:49:20,FALSE,NA,"722240635189665792",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",79,FALSE,FALSE,NA,NA
"RT @karaswisher: Silicon Valley's Legendary ""Coach"" Bill Campbell Has Died https://t.co/KBZVBT41Ea via @karaswisher",FALSE,0,NA,2016-04-18 16:40:30,FALSE,NA,"722102516888899584",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",111,TRUE,FALSE,NA,NA
"RT @ericschmidt: A very sad day. My deepest condolences to his family. Bill was instrumental as a mentor - for me, for Google, for all Vall…",FALSE,0,NA,2016-04-18 16:39:18,FALSE,NA,"722102212231475200",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",181,TRUE,FALSE,NA,NA
"""It is the equivalent of hitting 103 home runs in a Major League Baseball season."" On @StephenCurry30 three pointers https://t.co/7MzuKqcWSl",FALSE,507,NA,2016-04-16 21:36:08,FALSE,NA,"721452136928677889",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",245,FALSE,FALSE,NA,NA
"RT @POTUS: Congrats to the @Warriors, a great group of guys on and off the court. If somebody had to break the Bulls' record, I'm glad it's…",FALSE,0,NA,2016-04-14 16:49:43,FALSE,NA,"720655284658577408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",16650,TRUE,FALSE,NA,NA
"RT @demishassabis: one of my all-time scientific heroes Richard Feynman talking about the challenge of computer Go https://t.co/z9KbHjwRYe",FALSE,0,NA,2016-04-14 16:49:35,FALSE,NA,"720655251217362945",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",159,TRUE,FALSE,NA,NA
"We have invested $20M dollars in amazing projects and teams to help make the world better for people w/disabilities https://t.co/OMHiKTrafe",FALSE,873,NA,2016-04-13 02:17:22,FALSE,NA,"720073360659484672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",325,FALSE,FALSE,NA,NA
"RT @demishassabis: worldwide shortage of Go equipment due to #AlphaGo vs Lee Sedol match! so cool to see the surge in popularity of Go: htt…",FALSE,0,NA,2016-04-02 16:25:27,FALSE,NA,"716300523771551744",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",230,TRUE,FALSE,NA,NA
".@elonmusk congrats, exciting times!",FALSE,1301,"elonmusk",2016-04-02 04:06:07,FALSE,"716089404985487361","716114465297567744","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",195,FALSE,FALSE,NA,NA
"Love @StephenCurry30 @warriors but even more after this - looking forward to El Classico tomorrow #FCBarcelona https://t.co/n7ZOdv3uNA",FALSE,307,NA,2016-04-02 04:04:06,FALSE,NA,"716113954917879808",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",78,FALSE,FALSE,NA,NA
"RT @akalipetis: Emoji search by @googlephotos brought back the memories from our last @Docker and @sourcelair birthdays, awesome <U+0001F382> https://…",FALSE,0,NA,2016-04-01 21:26:58,FALSE,NA,"716014015676166145",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",20,TRUE,FALSE,NA,NA
"Finished the day with a visit to the Great Wall, my first, really stunning<U+200B>! https://t.co/OCzPYlUze5",FALSE,437,"sundarpichai",2016-04-01 20:01:09,FALSE,"715992179341205504","715992417275658242","14130366","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",65,FALSE,FALSE,NA,NA
"Also got to talk with a group of promising young Go students, learning a bit more about the people, history, culture https://t.co/qpLuAYypf4",FALSE,306,"sundarpichai",2016-04-01 20:00:12,FALSE,"715992059191169025","715992179341205504","14130366","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",59,FALSE,FALSE,NA,NA
"Enjoyed my visit to China<U+200B>,<U+200B><U+200B><U+200B> tried <U+200B>some Go with China's top players, including current world champion Ke Jie https://t.co/1MDoXNkrr4",FALSE,1038,NA,2016-04-01 19:59:44,FALSE,NA,"715992059191169025",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",215,FALSE,FALSE,NA,NA
"Just spoke at today's #GCPnext discussing the future of @googlecloud with Diane Greene, Jeff Dean and @ericschmidt . https://t.co/CJspBsVOrf",FALSE,408,NA,2016-03-23 16:40:35,FALSE,NA,"712680453619056640",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sundarpichai",146,FALSE,FALSE,NA,NA
"Andy Grove was an inspiration growing up, his impact will be felt for a long time. RIP Andy Grove https://t.co/FRmzkM4QEP",FALSE,409,NA,2016-03-22 05:01:31,FALSE,NA,"712142138046173185",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sundarpichai",173,FALSE,FALSE,NA,NA
